,timestamp,open,high,low,close,volume_(btc),volume_(currency),weighted_price,volumn_square,ma10,rsi30,rsi10,%k10,ema200,ma200,rsi200,%k30,ema10,signal
788,1341304080,6.65,6.65,6.65,6.65,13.14865907,87.43858282,6.65,172.88723533909328,6.648,53.9073592162157,57.9576846615392,100.0,6.581233,6.59155,51.782951,100.0,6.643809569,1.0
789,1341305520,6.65,6.65,6.65,6.65,5.38646617,35.82000003,6.65,29.014017800554477,6.648,53.9073592162157,57.9576846615392,100.0,6.581917,6.5918,51.782951,100.0,6.6449351019,1.0
790,1341306060,6.66,6.66,6.66,6.66,9.37568437,62.4420579,6.66,87.9034574058623,6.65,55.1283186469011,62.365278163731,100.0,6.582694,6.5926,51.935915,100.0,6.6476741743,1.0
791,1341306360,6.63,6.63,6.58,6.58,53.36495707,351.7166706,6.590779603,2847.8186430829437,6.643,45.2160042650141,32.2820838970278,0.0,6.582667,6.5925,50.644151,27.272727,6.6353697789,1.0
792,1341307500,6.65,6.65,6.65,6.65,65.75488721,437.27,6.65,4323.705191999822,6.643,52.8842760799312,53.9011428865149,87.5000000000003,6.583337,6.5928,51.700584,90.909091,6.6380298191,1.0
793,1341308040,6.65,6.65,6.65,6.65,7.13634084,47.45666659,6.65,50.92736058465191,6.644,52.8842760799312,53.9011428865149,87.5000000000003,6.584001,6.59355,51.700584,90.909091,6.6402062157,1.0
794,1341308220,6.65,6.65,6.65,6.65,2.9924812,19.89999998,6.65,8.954943732353438,6.644,52.8842760799312,53.9011428865149,87.5000000000003,6.584657,6.59405,51.700584,90.909091,6.6419869037,1.0
795,1341311100,6.6,6.6,6.6,6.6,3.39126573,22.38235382,6.6,11.500683251472434,6.639,47.6141438891606,41.0579073366293,24.9999999999994,6.58481,6.59455,50.910428,45.454545,6.6343529212,1.0
796,1341311460,6.6,6.6,6.6,6.6,1.60873427,10.61764618,6.6,2.588025951472433,6.634,47.6141438891606,41.0579073366293,24.9999999999994,6.584961,6.5946,50.910428,45.454545,6.6281069355,1.0
797,1341312120,6.61,6.61,6.61,6.61,13.39126573,88.51626648,6.61,179.32599785147244,6.63,48.7081501725397,44.3329692009315,37.5000000000003,6.58521,6.5946,51.061524,37.5,6.6248147654,1.0
798,1341312780,6.62,6.62,6.62,6.62,0.11782477,0.779999977,6.62,0.0138826764255528,6.627,49.7928133917683,47.5698910064768,50.0,6.585556,6.5951,51.212444,50.0,6.6239393535,1.0
799,1341313140,6.59,6.59,6.59,6.59,6.03769971,39.78844109,6.59,36.45381778813408,6.621,46.7262497054153,39.8465736711786,12.4999999999997,6.585601,6.59545,50.74065,12.5,6.617768562,1.0
800,1341313380,6.59,6.59,6.59,6.59,1.50986343,9.950000004,6.59,2.279687577251365,6.614,46.7262497054153,39.8465736711786,14.2857142857139,6.585644,6.59525,50.74065,12.5,6.6127197325,1.0
801,1341313440,6.58,6.58,6.58,6.58,40.95,269.451,6.58,1676.9025,6.614,45.7217870869016,37.3510146071214,0.0,6.585588,6.595,50.583751,0.0,6.6067706903,1.0
802,1341313800,6.58,6.58,6.58,6.58,3.98733477,26.23666279,6.58,15.898838568050952,6.607,45.7217870869016,37.3510146071214,0.0,6.585533,6.5948,50.583751,0.0,6.601903292,1.0
803,1341313860,6.57,6.57,6.57,6.57,39.3431465,258.4844725,6.57,1547.8831765204625,6.599,44.6936172186721,34.6703064757319,0.0,6.585378,6.59455,50.426253,0.0,6.5961026935,1.0
804,1341313920,6.56,6.56,6.56,6.56,29.12195559,191.0400287,6.56,848.0882973859322,6.59,43.6775482585658,32.1097107724586,0.0,6.585126,6.5942,50.268949,0.0,6.5895385674,1.0
805,1341314520,6.62,6.62,6.62,6.62,7.54833837,49.97000001,6.62,56.97741214801425,6.592,50.642320515054,54.5084235105859,100.0,6.585473,6.5942,51.187168,60.0,6.5950770097,1.0
806,1341315420,6.62,6.62,6.62,6.62,47.07108134,311.6105585,6.62,2215.6866985168963,6.594,50.642320515054,54.5084235105859,100.0,6.585816,6.5942,51.187168,60.0,6.5996084625,1.0
807,1341316080,6.63,6.63,6.63,6.63,9.53242835,63.19999996,6.63,90.86719024788373,6.596,51.7074460709922,57.4003369893334,100.0,6.586256,6.5943,51.338422,70.0,6.6051341966,1.0
808,1341318300,6.63,6.63,6.63,6.63,1.50075415,9.950000015,6.63,2.252263018742222,6.597,51.7074460709922,57.4003369893334,100.0,6.586691,6.5945,51.338422,70.0,6.6096552517,1.0
809,1341318660,6.63,6.64,6.63,6.64,68.0,451.4964192,6.639653223,4624.0,6.602,52.797523555359,60.5003435142711,100.0,6.587221,6.59485,51.490251,80.0,6.6151724787,1.0
810,1341319080,6.64,6.64,6.64,6.64,35.36596386,234.83,6.64,1250.751399746826,6.607,52.797523555359,60.5003435142711,100.0,6.587747,6.5952,51.490251,80.0,6.6196865735,1.0
811,1341320100,6.64,6.64,6.64,6.64,2.3833851,15.82567706,6.64,5.68052453490201,6.613,52.797523555359,60.5003435142711,100.0,6.588267,6.5956,51.490251,80.0,6.6233799238,1.0
812,1341320280,6.64,6.64,6.64,6.64,21.13554216,140.3399999,6.64,446.7111423971375,6.619,52.797523555359,60.5003435142711,100.0,6.588781,6.596,51.490251,80.0,6.6264017558,1.0
813,1341320880,6.64,6.64,6.64,6.64,43.0,285.52,6.64,1849.0,6.626,52.797523555359,60.5003435142711,100.0,6.589291,6.59635,51.490251,80.0,6.6288741638,1.0
814,1341320940,6.6,6.6,6.6,6.6,6.35,41.91,6.6,40.3225,6.63,47.695622915068,40.5239939114586,0.0,6.589398,6.5965,50.839647,40.0,6.6236243159,1.0
815,1341321000,6.56,6.56,6.56,6.56,11.77564258,77.24821533,6.56,138.66575817190903,6.624,43.3610937536353,29.6472263243708,0.0,6.589105,6.59645,50.202131,0.0,6.6120562584,1.0
816,1341321060,6.55,6.55,6.55,6.55,56.79743195,372.0231793,6.55,3225.94827611488,6.617,42.3653726757413,27.5901995343228,0.0,6.588716,6.59635,50.044456,0.0,6.6007733024,1.0
817,1341321120,6.54,6.54,6.54,6.54,15.5948639,101.9904099,6.54,243.1997800595232,6.608,41.3823227107028,25.61543590273,0.0,6.588231,6.5962,49.886984,0.0,6.589723611,1.0
818,1341321180,6.53,6.53,6.53,6.53,45.34651941,296.1127718,6.53,2056.3068226015066,6.598,40.412257501025,23.7283756031859,0.0,6.587652,6.596,49.729716,0.0,6.5788647727,1.0
819,1341321960,6.53,6.53,6.53,6.53,50.0,326.5,6.53,2500.0,6.587,40.412257501025,23.7283756031859,0.0,6.587078,6.59575,49.729716,0.0,6.5699802685,1.0
820,1341322200,6.6,6.6,6.6,6.6,1.0,6.6,6.6,1.0,6.583,49.3130169179433,53.3975640293057,63.6363636363634,6.587207,6.5957,50.825796,58.333333,6.5754384015,1.0
821,1341322800,6.52,6.58,6.51,6.55,55.12422041,359.9377694,6.529575687,3038.6796758102605,6.574,44.4111921435785,40.8012031259818,30.7692307692308,6.586836,6.59565,50.042513,28.571429,6.5708132376,1.0
822,1341322860,6.54,6.54,6.53,6.53,21.78253146,142.2738431,6.531556874,474.4786768058898,6.563,42.6566406916071,36.9293990518812,15.3846153846158,6.586271,6.5955,49.734387,14.285714,6.563392649,1.0
823,1341323520,6.54,6.54,6.53,6.53,20.0,130.7,6.535,400.0,6.552,42.6566406916071,36.9293990518811,22.2222222222228,6.585711,6.59535,49.734387,14.285714,6.5573212582,0.0
824,1341323580,6.52,6.52,6.52,6.52,13.39126573,87.31105256,6.52,179.32599785147244,6.544,41.7735773358279,34.8858960910978,11.1111111111109,6.585057,6.5952,49.580209,7.692308,6.5505355749,0.0
825,1341323640,6.5,6.5,6.5,6.5,33.25723892,216.172053,6.5,1106.0439405819627,6.538,40.0578582195282,31.0658096215617,0.0,6.584211,6.595,49.273178,0.0,6.5413472886,0.0
826,1341323700,6.49,6.49,6.48,6.48,40.52044285,262.8749687,6.487465344,1641.9062887601162,6.531,38.4252409784224,27.6960519803908,0.0,6.583174,6.59475,48.968412,0.0,6.5301932361,0.0
827,1341323760,6.53,6.53,6.5,6.5,16.95632865,110.4196122,6.512,287.5170812868108,6.527,40.9163196873923,35.4730920348727,16.6666666666664,6.582346,6.59465,49.28368,12.5,6.5247035568,0.0
828,1341324600,6.49,6.49,6.49,6.49,8.39126573,54.45931459,6.49,70.41334055147244,6.523,40.0776702540295,33.472893631383,8.33333333333321,6.581427,6.59415,49.131154,6.25,6.5183938192,0.0
829,1341324780,6.49,6.49,6.49,6.49,3.39126573,22.00931459,6.49,11.500683251472434,6.519,40.0776702540295,33.4728936313831,8.33333333333321,6.580518,6.59365,49.131154,6.25,6.5132313066,0.0
830,1341324900,6.48,6.48,6.48,6.48,8.39126573,54.37540193,6.48,70.41334055147244,6.507,39.2174498139507,31.29440306505,0.0,6.579518,6.5931,48.978046,0.0,6.5071892509,1.0
831,1341324960,6.47,6.47,6.47,6.47,26.4670596,171.2418756,6.47,700.5052438699521,6.499,38.3655817543226,29.1840030614174,0.0,6.578428,6.5926,48.825127,0.0,6.5004275689,1.0
832,1341325020,6.46,6.46,6.46,6.46,27.56273337,178.0552576,6.46,759.7042708257115,6.492,37.5224272461148,27.1496782987173,0.0,6.577249,6.59235,48.672398,0.0,6.4930771018,1.0
833,1341325080,6.45,6.45,6.45,6.45,20.1,129.645,6.45,404.0100000000001,6.484,36.6883302033364,25.1980385700523,0.0,6.575983,6.5921,48.519862,0.0,6.4852449015,1.0
834,1341326040,6.5,6.5,6.5,6.5,14.74126573,95.81822725,6.5,217.30491532247245,6.482,43.2171691886806,46.5455172577887,62.4999999999997,6.575227,6.592,49.318023,26.315789,6.4879276467,1.0
835,1341326100,6.5,6.51,6.5,6.51,29.29126573,190.6291399,6.508054027,857.9782480654724,6.483,44.4033584834864,49.7333879972434,74.9999999999994,6.574578,6.592,49.475479,31.578947,6.4919408018,1.0
836,1341326160,6.51,6.51,6.51,6.51,23.2,151.032,6.51,538.24,6.486,44.4033584834864,49.7333879972434,74.9999999999994,6.573936,6.59165,49.475479,31.578947,6.4952242924,1.0
837,1341326220,6.51,6.51,6.51,6.51,11.7,76.167,6.51,136.89,6.487,44.4033584834864,49.7333879972434,100.0,6.573299,6.5913,49.475479,31.578947,6.4979107847,1.0
838,1341326520,6.52,6.52,6.52,6.52,18.39126573,119.9110526,6.52,338.23865515147247,6.49,45.6600423132879,53.5345727502842,100.0,6.572769,6.591,49.634324,36.842105,6.5019270057,1.0
839,1341326700,6.53,6.53,6.53,6.53,5.98928024,39.10999997,6.53,35.87147779325446,6.494,46.901642623419,57.1361140197599,100.0,6.572344,6.5907,49.792963,42.105263,6.5070311864,1.0
840,1341326760,6.53,6.53,6.53,6.53,20.79325122,135.7799305,6.53,432.3592962980314,6.499,46.901642623419,57.1361140197599,100.0,6.571922,6.59035,49.792963,42.105263,6.5112073344,0.0
841,1341327180,6.54,6.54,6.54,6.54,0.76605504,5.009999962,6.54,0.5868403243094016,6.506,48.1689986359363,60.8796040724891,100.0,6.571605,6.59005,49.952189,47.368421,6.5164423645,0.0
842,1341327420,6.54,6.54,6.54,6.54,196.1223242,1282.64,6.54,38463.96604960991,6.514,48.1689986359363,60.8796040724891,100.0,6.57129,6.58975,49.952189,47.368421,6.5207255709,0.0
843,1341330180,6.51,6.51,6.51,6.51,13.39126573,87.1771399,6.51,179.32599785147244,6.52,44.7406307806563,46.0003149313198,24.9999999999994,6.57068,6.5893,49.476716,40.0,6.5187754671,0.0
844,1341334140,6.5,6.5,6.48,6.48,14.9,96.68075336,6.488641165,222.01,6.518,41.672376680135,36.1762468604963,0.0,6.569778,6.5888,49.007886,20.0,6.5117253822,0.0
845,1341334200,6.48,6.48,6.46,6.46,14.29836361,92.43557088,6.464765717,204.4432019237722,6.513,39.7904608830288,31.2349828243728,0.0,6.568686,6.58845,48.698702,6.666667,6.5023207673,0.0
846,1341335160,6.51,6.51,6.51,6.51,11.51359565,74.95350768,6.51,132.5628847916989,6.513,46.0870879726662,50.1490677915587,62.4999999999997,6.568102,6.58835,49.499211,40.0,6.5037169914,0.0
847,1341335580,6.51,6.51,6.51,6.51,3.39126573,22.0771399,6.51,11.500683251472434,6.513,46.0870879726662,50.1490677915587,62.4999999999997,6.567524,6.5882,49.499211,40.0,6.5048593566,0.0
848,1341339660,6.46,6.46,6.46,6.46,8.17574403,52.81530643,6.46,66.84279044408065,6.507,41.4483827608342,37.4366154154253,0.0,6.566454,6.58755,48.731145,6.666667,6.4967031099,0.0
849,1341339780,6.45,6.45,6.45,6.45,10.21850814,65.9093775,6.45,104.41790860724628,6.499,40.6028560305123,35.440203437056,0.0,6.565295,6.587,48.579628,0.0,6.4882116354,0.0
850,1341339840,6.44,6.44,6.4,6.4,66.60574783,428.3905348,6.43173523,4436.325643993549,6.486,36.7275583326841,27.3402349931877,0.0,6.56365,6.586,47.832281,0.0,6.4721731562,0.0
851,1341343320,6.44,6.44,6.44,6.44,4.75419184,30.61699545,6.44,22.602340051522585,6.476,41.35946356717,39.6091402028928,28.5714285714287,6.56242,6.5854,48.469661,28.571429,6.4663234915,0.0
852,1341343440,6.45,6.45,6.45,6.45,3.39351073,21.88814421,6.45,11.515915074625132,6.467,42.4490478994837,42.3148031866187,45.4545454545455,6.561301,6.5846,48.627366,35.714286,6.4633555839,0.0
853,1341343500,6.46,6.46,6.46,6.46,3.39351073,21.92207932,6.46,11.515915074625132,6.462,43.5343986960146,45.0502345427612,54.5454545454545,6.560293,6.5841,48.784893,42.857143,6.4627454778,0.0
854,1341343800,6.47,6.47,6.47,6.47,0.98763524,6.390000003,6.47,0.9754233672898576,6.461,44.6149207971314,47.8005641384967,63.6363636363634,6.559395,6.5834,48.942242,50.0,6.4640644818,0.0
855,1341344160,6.47,6.47,6.47,6.47,0.00154559,0.009999967,6.47,2.3888484481e-06,6.462,44.6149207971314,47.8005641384967,63.6363636363634,6.558505,6.58285,48.942242,50.0,6.4651436669,0.0
856,1341349200,6.43,6.43,6.43,6.43,1.1234,7.223462,6.43,1.26202756,6.454,41.2370445541757,38.3272571322921,27.2727272727268,6.557227,6.5822,48.342167,21.428571,6.4587539093,0.0
857,1341349920,6.44,6.44,6.44,6.44,1.54503106,9.950000026,6.44,2.387120976364723,6.447,42.3655636785422,41.5452557537753,57.1428571428577,6.55606,6.58165,48.500817,28.571429,6.4553441076,0.0
858,1341369960,6.44,6.45,6.44,6.45,7.02,45.2538552,6.44641812,49.28039999999999,6.446,43.4882724953262,44.7485285740787,71.4285714285718,6.555005,6.58115,48.659285,35.714286,6.4543724517,1.0
859,1341370020,6.45,6.46,6.45,6.46,3.40495783,21.99591311,6.459966381,11.593737824078309,6.447,44.6045758555012,47.919599597235,85.7142857142859,6.55406,6.5804,48.81757,42.857143,6.4553956423,1.0
860,1341378000,6.47,6.47,6.47,6.47,5.79784063,37.51202888,6.47,33.61495597087879,6.454,45.7138926963806,51.0416937501647,100.0,6.553223,6.58,48.97567,50.0,6.4580509801,1.0
861,1341378660,6.48,6.48,6.48,6.48,10.7264903,69.50765714,6.48,115.0575941559941,6.458,46.8156571796306,54.0990816777162,100.0,6.552495,6.57935,49.133583,57.142857,6.462041711,1.0
862,1341379260,6.49,6.49,6.49,6.49,6.78702146,44.04776928,6.49,46.06366029850053,6.462,47.9093197602103,57.077377940947,100.0,6.551873,6.5788,49.291308,64.285714,6.4671250362,1.0
863,1341379500,6.49,6.49,6.49,6.49,38.6,250.514,6.49,1489.96,6.465,47.9093197602103,57.077377940947,100.0,6.551257,6.5782,49.291308,64.285714,6.4712841206,1.0
864,1341379920,6.5,6.5,6.5,6.5,18.23967922,118.5579149,6.5,332.6858980484998,6.468,49.0309573255964,60.2607077188591,100.0,6.550747,6.57765,49.449633,71.428571,6.4765051895,1.0
865,1341380160,6.51,6.51,6.51,6.51,8.64739048,56.29451203,6.51,74.77736211359463,6.472,50.141549356118,63.2861109680796,100.0,6.550342,6.57715,49.60776,78.571429,6.4825951551,1.0
866,1341380280,6.51,6.51,6.51,6.51,110.9,721.959,6.51,12298.81,6.48,50.141549356118,63.2861109680796,100.0,6.54994,6.57665,49.60776,78.571429,6.4875778542,1.0
867,1341380820,6.52,6.52,6.52,6.52,35.08032871,228.7237432,6.52,1230.6294624016505,6.488,51.2776653665474,66.4403562597794,100.0,6.549642,6.5763,49.766479,85.714286,6.4934727898,1.0
868,1341380940,6.53,6.53,6.53,6.53,6.78253146,44.28993043,6.53,46.00273300588974,6.496,52.3997267196768,69.3648000745257,100.0,6.549447,6.57605,49.924991,92.857143,6.5001141007,1.0
869,1341381600,6.54,6.54,6.54,6.54,29.90032754,195.5481421,6.54,894.0295869992824,6.504,53.5073599555871,72.0691766685821,100.0,6.549353,6.5759,50.083296,100.0,6.5073660824,1.0
870,1341381900,6.55,6.55,6.55,6.55,7.84,51.352,6.55,61.4656,6.512,54.600217517443,74.5640677982407,100.0,6.549359,6.57585,50.24139,100.0,6.5151177038,1.0
871,1341382140,6.55,6.55,6.55,6.55,65.24717917,427.3690236,6.55,4257.194389642082,6.519,54.600217517443,74.5640677982407,100.0,6.549366,6.57585,50.24139,100.0,6.5214599395,1.0
872,1341387900,6.54,6.54,6.54,6.54,0.8440367,5.520000018,6.54,0.71239795094689,6.524,53.2604462242735,67.1581088516624,83.3333333333336,6.549273,6.5757,50.081176,93.333333,6.5248308596,0.0
873,1341390240,6.54,6.54,6.54,6.54,1.52140673,9.950000014,6.54,2.314678438089293,6.529,53.2604462242735,67.1581088516624,80.0000000000004,6.54918,6.57555,50.081176,93.333333,6.5275888851,0.0
874,1341391680,6.53,6.53,6.5,6.5,199.1022231,1294.369294,6.501028841,39641.69524336218,6.529,48.1978798004785,45.057857356179,0.0,6.548691,6.5752,49.444137,66.666667,6.5225727242,0.0
875,1341392100,6.48,6.48,6.48,6.48,12.67438271,82.12999996,6.48,160.63997707954692,6.526,45.9392597075947,38.0935531146594,0.0,6.548007,6.57485,49.130096,53.333333,6.5148322289,1.0
876,1341392160,6.48,6.48,6.48,6.48,4.60648148,29.84999999,6.48,21.219671625582997,6.523,45.9392597075947,38.0935531146594,0.0,6.547331,6.5745,49.130096,53.333333,6.5084990963,1.0
877,1341393540,6.48,6.48,6.48,6.48,3.78288,24.5130624,6.48,14.3101810944,6.519,45.9392597075947,38.0935531146594,0.0,6.546661,6.5742,49.130096,53.333333,6.5033174425,1.0
878,1341393840,6.48,6.48,6.48,6.48,3.78288,24.5130624,6.48,14.3101810944,6.514,45.9392597075947,38.0935531146594,0.0,6.545997,6.5739,49.130096,53.333333,6.4990779075,1.0
879,1341394020,6.48,6.48,6.48,6.48,10.21377,66.1852296,6.48,104.3210976129,6.508,45.9392597075947,38.0935531146594,0.0,6.545341,6.57365,49.130096,53.333333,6.495609197,1.0
880,1341394260,6.48,6.48,6.48,6.48,100.3536802,650.2918474,6.48,10070.861129683872,6.501,45.9392597075947,38.0935531146594,0.0,6.544691,6.57295,49.130096,41.666667,6.4927711612,1.0
881,1341394380,6.49,6.49,6.49,6.49,8.18000055,53.08820357,6.49,66.91240899800032,6.495,47.4483362501491,45.9530277509969,16.6666666666664,6.544146,6.5724,49.296034,50.0,6.4922673137,1.0
882,1341394440,6.5,6.5,6.5,6.5,6.8281487,44.38296655,6.5,46.623614669311685,6.491,48.923280261301,52.6345685750618,33.3333333333328,6.543707,6.57195,49.461718,58.333333,6.4936732567,1.0
883,1341394500,6.51,6.52,6.51,6.52,8.14428426,53.06659263,6.515808012,66.32936610768374,6.489,51.7264631693183,62.8425273934615,79.9999999999986,6.543471,6.57185,49.791498,75.0,6.4984599373,1.0
884,1341394860,6.54,6.54,6.54,6.54,16.52757,108.0903078,6.54,273.16057010490005,6.493,54.3199173306594,70.021266681963,100.0,6.543437,6.57185,50.118626,91.666667,6.506012676,1.0
885,1341395160,6.54,6.54,6.54,6.54,22.65431277,148.1592055,6.54,513.2178870809851,6.499,54.3199173306594,70.021266681963,100.0,6.543403,6.57185,50.118626,91.666667,6.5121921894,1.0
886,1341395340,6.54,6.54,6.54,6.54,45.43577981,297.15,6.54,2064.4100869428034,6.505,54.3199173306595,70.021266681963,100.0,6.543369,6.5719,50.118626,90.909091,6.517248155,0.0
887,1341395460,6.54,6.55,6.54,6.55,40.51570221,265.377833,6.549999593,1641.522125569399,6.512,55.6391136971509,73.5289163529072,100.0,6.543435,6.57205,50.283043,100.0,6.5232030359,0.0
888,1341395700,6.55,6.55,6.55,6.55,7.19486,47.126333,6.55,51.7660104196,6.519,55.6391136971509,73.5289163529072,100.0,6.5435,6.57205,50.283043,100.0,6.5280752112,0.0
889,1341395940,6.55,6.55,6.55,6.55,23.38471,153.1698505,6.55,546.8446617840999,6.526,55.6391136971509,73.5289163529072,100.0,6.543565,6.57215,50.283043,100.0,6.5320615364,0.0
890,1341396120,6.55,6.55,6.55,6.55,11.97584,78.441752,6.55,143.4207437056,6.533,55.6391136971509,73.5289163529072,100.0,6.543629,6.5721,50.283043,100.0,6.5353230753,0.0
891,1341396480,6.51,6.51,6.51,6.51,46.78293802,304.5569265,6.51,2188.643289783162,6.535,49.1384587507681,42.9156948126783,19.9999999999996,6.543294,6.57205,49.615631,42.857143,6.5307188798,0.0
892,1341397140,6.5,6.5,6.5,6.5,10.24222305,66.57444983,6.5,104.9031330059513,6.535,47.6972286545892,38.4669626115792,0.0,6.542863,6.57155,49.450715,28.571429,6.5251336289,0.0
893,1341397200,6.49,6.49,6.49,6.49,3.41407435,22.15734253,6.49,11.65590366732792,6.532,46.292646775612,34.493945146475,0.0,6.542337,6.571,49.286071,14.285714,6.5187456964,0.0
894,1341397260,6.47,6.47,6.47,6.47,38.87784721,251.5396715,6.47,1511.4870036841046,6.525,43.6341641365141,28.0548117294656,0.0,6.541618,6.57035,48.958424,0.0,6.5098828425,0.0
895,1341397320,6.46,6.46,6.46,6.46,3.41407435,22.0549203,6.46,11.65590366732792,6.517,42.375443551804,25.4186913543106,0.0,6.540805,6.56965,48.795416,0.0,6.5008132348,0.0
896,1341397380,6.45,6.45,6.45,6.45,6.07453945,39.18077945,6.45,36.9000295296063,6.508,41.1475247602842,23.0157633775296,0.0,6.539902,6.5689,48.632679,0.0,6.4915744648,0.0
897,1341397440,6.44,6.44,6.44,6.44,20.28674513,130.6466386,6.44,411.5520279695787,6.497,39.9499707455679,20.8280352038417,0.0,6.538908,6.5681,48.470214,0.0,6.4821972894,0.0
898,1341397500,6.43,6.43,6.43,6.43,23.01111613,147.9614767,6.43,529.5114655483462,6.485,38.7823318047806,18.8384164757442,0.0,6.537824,6.5672,48.308023,0.0,6.4727068731,0.0
899,1341397560,6.42,6.42,6.42,6.42,10.70165943,68.70465354,6.42,114.52551455570791,6.472,37.6441469011959,17.0307706290709,0.0,6.536652,6.5663,48.146107,0.0,6.4631238053,0.0
900,1341397620,6.41,6.41,6.41,6.41,50.02016399,320.6292512,6.41,2502.016805586493,6.458,36.5349449683997,15.3899413089807,0.0,6.535392,6.56535,47.984467,0.0,6.4534649316,0.0
901,1341397680,6.4,6.4,6.4,6.4,20.73315089,132.6921657,6.4,429.86354582750783,6.447,35.4542461646988,13.9017583302077,0.0,6.534044,6.56435,47.823105,0.0,6.4437440349,0.0
902,1341397740,6.39,6.39,6.39,6.39,7.91047816,50.54795544,6.39,62.575664719836986,6.436,34.4015630768043,12.5530273454337,0.0,6.532611,6.56325,47.662022,0.0,6.4339723922,0.0
903,1341397800,6.38,6.38,6.38,6.38,205.6644087,1312.138928,6.38,42297.84900592063,6.425,33.3764018721251,11.3315068541739,0.0,6.531093,6.5621,47.501219,0.0,6.42415923,0.0
904,1341397860,6.37,6.37,6.37,6.37,31.37056588,199.8305047,6.37,984.1124036314202,6.415,32.3782633992812,10.2258756674462,0.0,6.52949,6.5609,47.340697,0.0,6.4143120973,0.0
905,1341397920,6.36,6.36,6.36,6.36,121.4960152,772.7146568,6.36,14761.281709478631,6.405,31.4066442367049,9.2256934579321,0.0,6.527803,6.55965,47.180458,0.0,6.4044371705,0.0
906,1341399540,6.48,6.48,6.48,6.48,2.815,18.2412,6.48,7.924225,6.408,50.0237038410859,60.6034710177075,100.0,6.527328,6.559,49.252077,63.157895,6.4181758668,0.0
907,1341401340,6.48,6.48,6.48,6.48,0.24,1.5552,6.48,0.0576,6.412,50.0237038410859,60.6034710177075,100.0,6.526857,6.5584,49.252077,63.157895,6.4294166183,0.0
908,1341402780,6.51,6.51,6.51,6.51,19.72808896,128.4298591,6.51,389.1974940136739,6.42,53.4069725466068,66.4621830729932,100.0,6.526689,6.55795,49.749753,78.947368,6.4440681422,0.0
909,1341403440,6.52,6.52,6.52,6.52,1.77300613,11.55999997,6.52,3.1435507370175766,6.43,54.4698268351592,68.2129588665592,100.0,6.526622,6.55755,49.914303,84.210526,6.4578739345,0.0
910,1341406920,6.5,6.5,6.5,6.5,2.09243774,13.60084531,6.5,4.378295695776307,6.439,52.0149255534601,61.1223537466814,87.5000000000002,6.526357,6.55705,49.587909,73.684211,6.4655332192,0.0
911,1341407280,6.52,6.52,6.52,6.52,1.64106822,10.69976479,6.52,2.6931049026939684,6.451,54.1524798017646,65.1477174681476,100.0,6.526294,6.55665,49.917052,84.210526,6.4754362702,0.0
912,1341407580,6.53,6.53,6.53,6.53,2.48851454,16.24999995,6.53,6.1927046157914125,6.465,55.1850675777541,67.0434390139911,100.0,6.526331,6.5563,50.080833,89.473684,6.4853569484,0.0
913,1341407940,6.53,6.53,6.53,6.53,0.92555981,6.043905559,6.53,0.8566609618872361,6.48,55.1850675777541,67.0434390139911,100.0,6.526368,6.5559,50.080833,89.473684,6.4934738668,0.0
914,1341408600,6.54,6.54,6.54,6.54,3.16513761,20.69999997,6.54,10.018096090236511,6.497,56.239787299696,69.1172728036459,100.0,6.526503,6.55555,50.24518,94.736842,6.5019331638,0.0
915,1341411000,6.54,6.54,6.54,6.54,3.80428135,24.88000003,6.54,14.472556589957824,6.515,56.239787299696,69.1172728036459,100.0,6.526638,6.5552,50.24518,94.736842,6.5088544067,0.0
916,1341412380,6.49,6.49,6.49,6.49,6.3513097,41.21999995,6.49,40.33913490531409,6.516,49.9496093099305,49.7807467687533,16.6666666666664,6.526273,6.5546,49.423406,68.421053,6.5054263328,0.0
917,1341412980,6.48,6.48,6.48,6.48,52.6486903,341.1635131,6.48,2771.884590305314,6.516,48.819893147383,46.8670335104588,0.0,6.525813,6.55395,49.26146,63.157895,6.5008033632,0.0
918,1341425640,6.53,6.53,6.53,6.53,4.76616005,31.12302513,6.53,22.716281622216,6.518,54.1801341992766,59.9048472001015,83.3333333333336,6.525854,6.55355,50.083384,89.473684,6.5061118426,0.0
919,1341426300,6.54,6.54,6.54,6.54,23.87908467,156.1692137,6.54,570.210684677029,6.52,55.1519412245899,61.9781441284979,100.0,6.525995,6.5532,50.245391,94.736842,6.5122733258,0.0
920,1341428520,6.49,6.49,6.49,6.49,0.21,1.3629,6.49,0.0440999999999999,6.519,49.6997205033102,48.1467958639891,16.6666666666664,6.525637,6.55255,49.439073,72.222222,6.5082236302,0.0
921,1341436200,6.52,6.52,6.52,6.52,10.0,65.2,6.52,100.0,6.519,52.6077225781034,54.8622393597008,66.6666666666657,6.525581,6.5521,49.923659,88.888889,6.5103647883,0.0
922,1341436260,6.54,6.54,6.54,6.54,10.0,65.4,6.54,100.0,6.52,54.4248461211578,58.8133716763305,100.0,6.525724,6.55175,50.243176,100.0,6.5157530086,0.0
923,1341436440,6.52,6.52,6.52,6.52,2.08295518,13.58086777,6.52,4.338702281888832,6.519,52.3484787364479,53.6001623865233,66.6666666666657,6.525667,6.5513,49.923036,88.888889,6.5165251889,0.0
924,1341436920,6.54,6.54,6.54,6.54,52.7854005,345.2165193,6.54,2786.2985059454004,6.519,54.1577198826052,57.7602973982599,100.0,6.52581,6.55095,50.24168,100.0,6.5207933364,0.0
